"","Number","district_n","subdistr","statistics","suco_name","stat_sucoc","ea_codes","ele_eemean","pop_eemean","pre_eemean","tmax_eemean","tmin_eemean","rh_tmax_eemean","rh_tmin_eemean","mir_eemean","evi_eemean","district","sampled"
"279",279,"Manatuto","Laclo",1002,"Uma Caduak",100203,100203052,356.542388916016,8.31361293792725,107.485054016113,29.6732769012451,21.636287689209,63.4781112670898,102.038589477539,1221.36767578125,3046.40380859375,NA,NA
"280",280,"Manatuto","Laclo",1002,"Uma Naruc",100204,100204012,119.271240234375,273.103302001953,93.0388870239258,30.5166702270508,22.3910388946533,61.7983169555664,99.4829177856445,1710.29187011719,2500.72827148438,"Manatuto","TRUE"
"281",281,"Manatuto","Laclo",1002,"Uma Naruc",100204,100204022,99.3810806274414,383.292419433594,92.1772613525391,30.5456943511963,22.4114456176758,61.7710571289062,99.4817276000977,1571.36889648438,2275.02880859375,NA,NA
"282",282,"Manatuto","Laclubar",1003,"Batara",100301,100301042,809.7568359375,22.3211631774902,170.94889831543,26.5406036376953,18.5628032684326,65.116584777832,105.420585632324,1012.49243164062,3765.69580078125,"Manatuto","TRUE"
"283",283,"Manatuto","Laclubar",1003,"Sananain",100306,100306012,274.404022216797,151.775939941406,134.594436645508,29.353328704834,21.1020088195801,62.3505325317383,101.611679077148,1121.15124511719,3638.037109375,NA,NA
"284",284,"Manatuto","Laleia",1004,"Cairui",100401,100401012,145.274719238281,16.9684276580811,106.716194152832,30.6158065795898,21.9493083953857,61.4542198181152,102.220458984375,1210.17712402344,3803.0771484375,NA,NA
"285",285,"Manatuto","Laleia",1004,"Cairui",100401,100401022,212.363021850586,16.8864898681641,116.844032287598,30.288761138916,21.6281414031982,61.5188484191895,102.424995422363,1220.64233398438,3721.58715820312,NA,NA
"286",286,"Manatuto","Laleia",1004,"Cairui",100401,100401032,167.03450012207,85.5623245239258,105.809722900391,30.6047210693359,21.9574298858643,61.4576683044434,102.102844238281,1354.29418945312,3747.81884765625,NA,NA
"287",287,"Manatuto","Laleia",1004,"Cairui",100401,100401042,103.387786865234,263.627990722656,105.809722900391,30.6047210693359,21.9574298858643,61.4576683044434,102.102836608887,1555.17175292969,2822.88305664062,NA,NA
"288",288,"Manatuto","Laleia",1004,"Haturalan",100402,100402012,43.8048439025879,686.22314453125,85.8252182006836,31.3755855560303,22.7684364318848,60.938362121582,100.697257995605,1853.2880859375,2531.04052734375,NA,NA
"289",289,"Manatuto","Laleia",1004,"Haturalan",100402,100402022,82.6567230224609,31.9843063354492,99.5494918823242,30.8514747619629,22.2120742797852,61.3967094421387,101.852577209473,1542.65783691406,3020.39794921875,NA,NA
"290",290,"Manatuto","Laleia",1004,"Lifau",100403,100403012,68.0260391235352,326.623413085938,85.3531036376953,31.3928775787354,22.7930316925049,60.8557243347168,100.507080078125,2015.17956542969,2583.32666015625,NA,NA
"291",291,"Manatuto","Manatuto",1005,"Aiteas",100502,100502072,63.8996696472168,129.474334716797,83.6667098999023,30.9698066711426,22.6809539794922,61.2828140258789,99.4746170043945,1349.49450683594,2843.84985351562,NA,NA
"292",292,"Manatuto","Manatuto",1005,"Ailili",100501,100501011,16,2457.36352539062,68.2222213745117,31.4750003814697,23.0924301147461,61.0447807312012,99.4807891845703,1536.41479492188,2965.68481445312,NA,NA
"293",293,"Manatuto","Manatuto",1005,"Aiteas",100502,100502011,5.44204711914062,110.015731811523,70.4915008544922,31.4620418548584,23.0546226501465,61.0448837280273,99.6330032348633,1414.28576660156,2215.60131835938,"Manatuto","TRUE"
"294",294,"Manatuto","Manatuto",1005,"Aiteas",100502,100502021,15.7229290008545,723.808898925781,68.2222213745117,31.4750003814697,23.0924301147461,61.0447807312012,99.4807891845703,1431.69409179688,2782.0859375,NA,NA
"295",295,"Manatuto","Manatuto",1005,"Aiteas",100502,100502031,13.4592924118042,1828.76940917969,68.2222213745117,31.4749984741211,23.0924301147461,61.0447807312012,99.4807891845703,1432.873046875,2611.0791015625,NA,NA
"296",296,"Manatuto","Manatuto",1005,"Aiteas",100502,100502041,15.0435476303101,1203.27563476562,68.2222213745117,31.4750003814697,23.0924301147461,61.0447807312012,99.4807891845703,1464.28674316406,2821.10083007812,NA,NA
"297",297,"Manatuto","Manatuto",1005,"Aiteas",100502,100502052,28.8855724334717,89.6974029541016,68.2222213745117,31.4750003814697,23.0924301147461,61.0447807312012,99.4807891845703,1795.58227539062,3168.52905273438,NA,NA
"298",298,"Manatuto","Manatuto",1005,"Cribas",100503,100503012,429.885437011719,155.358428955078,159.146530151367,28.2336101531982,20.0522193908691,63.3279113769531,103.20140838623,1227.10681152344,3570.943359375,NA,NA
"299",299,"Manatuto","Laclubar",1003,"Batara",100301,100301012,1186.46154785156,138.667205810547,177.01091003418,24.8225154876709,16.990177154541,66.9052505493164,108.022720336914,1027.99462890625,4137.4990234375,NA,NA
"300",300,"Manatuto","Laclubar",1003,"Batara",100301,100301022,1176.36389160156,328.653350830078,177.005569458008,24.8234004974365,16.9910411834717,66.9043197631836,108.021003723145,1051.26818847656,4150.54150390625,NA,NA
"301",301,"Manatuto","Laclubar",1003,"Batara",100301,100301032,1076.638671875,37.8838729858398,176.567657470703,25.3781776428223,17.5027942657471,66.4216690063477,107.303840637207,965.116394042969,3945.6376953125,NA,NA
"302",302,"Manatuto","Laclubar",1003,"Fatumaquerec",100302,100302012,1230.39428710938,15.6995468139648,182.909255981445,24.4095897674561,16.6583786010742,66.7092666625977,107.331619262695,1103.62866210938,3534.46948242188,NA,NA
"303",303,"Manatuto","Laclubar",1003,"Funar",100303,100303022,1213.55065917969,29.2133979797363,179.688293457031,24.4208488464355,16.6055355072021,67.3029632568359,108.719032287598,985.687622070312,4043.0634765625,NA,NA
"304",304,"Manatuto","Laclubar",1003,"Funar",100303,100303012,1136.94030761719,8.68180465698242,178.629043579102,24.8878555297852,17.0840816497803,66.6866607666016,107.462882995605,1057.2470703125,3661.03637695312,NA,NA
"305",305,"Manatuto","Laclubar",1003,"Manelima",100304,100304012,1221.24499511719,24.779411315918,183.57763671875,24.1728897094727,16.3365573883057,67.7018508911133,109.612953186035,1063.20031738281,3997.77099609375,NA,NA
"306",306,"Manatuto","Laclubar",1003,"Manelima",100304,100304022,1123.77368164062,220.755844116211,180.870803833008,24.8890209197998,16.9834575653076,67.0585174560547,108.747711181641,1044.08349609375,4309.1513671875,NA,NA
"307",307,"Manatuto","Laclubar",1003,"Manelima",100304,100304032,1021.91900634766,40.382884979248,180.966873168945,24.9396629333496,17.0284519195557,67.0224990844727,108.707328796387,1087.4375,4231.9814453125,NA,NA
"308",308,"Manatuto","Laclubar",1003,"Manelima",100304,100304042,879.988708496094,49.9406433105469,183.719436645508,26.2957401275635,18.2324485778809,66.06396484375,107.642097473145,1009.06640625,4432.25634765625,NA,NA
"309",309,"Manatuto","Laclubar",1003,"Orlalan",100305,100305072,886.042114257812,20.0077533721924,182.381454467773,25.6691226959229,17.6490516662598,66.4608993530273,108.255790710449,1014.88641357422,4435.18896484375,NA,NA
"310",310,"Manatuto","Laclubar",1003,"Orlalan",100305,100305052,1074.62573242188,128.349411010742,179.101181030273,25.2207679748535,17.2837104797363,66.6494293212891,108.168594360352,1169.85656738281,4123.912109375,NA,NA
"311",311,"Manatuto","Laclubar",1003,"Orlalan",100305,100305042,967.950622558594,58.7111778259277,178.401412963867,25.2930335998535,17.3938617706299,66.5921630859375,107.777870178223,1027.28112792969,4364.65576171875,NA,NA
"312",312,"Manatuto","Laclubar",1003,"Orlalan",100305,100305032,1058.93383789062,155.280990600586,179.733184814453,24.9829769134521,17.0937442779541,66.9087600708008,108.352401733398,975.706665039062,4558.88671875,NA,NA
"313",313,"Manatuto","Laclubar",1003,"Orlalan",100305,100305012,1063.86486816406,478.264709472656,178.473999023438,24.6538238525391,16.8212013244629,67.0981521606445,108.40714263916,1039.10314941406,4314.154296875,NA,NA
"314",314,"Manatuto","Laclubar",1003,"Orlalan",100305,100305022,1236.17297363281,138.098037719727,183.154006958008,23.8038082122803,15.9968852996826,67.9720993041992,110.000473022461,994.534301757812,4425.58935546875,NA,NA
"315",315,"Oecusse","Pante Macassar",1203,"Costa",120302,120302262,613.141052246094,29.5656261444092,116.706405639648,27.7979221343994,20.9481716156006,64.462028503418,96.9302444458008,1253.98986816406,3966.943359375,NA,NA
"316",316,"Oecusse","Pante Macassar",1203,"Costa",120302,120302232,493.246063232422,13.4817609786987,115.492568969727,28.1479606628418,21.3537368774414,64.4422378540039,96.4436645507812,1085.17724609375,3888.0302734375,NA,NA
"317",317,"Oecusse","Pante Macassar",1203,"Costa",120302,120302041,26.4233722686768,388.545501708984,102.893768310547,29.8616352081299,23.2889060974121,65.2605438232422,95.7947158813477,1623.65283203125,3257.94018554688,NA,NA
"318",318,"Oecusse","Pante Macassar",1203,"Costa",120302,120302051,29.8395690917969,165.338317871094,103.439140319824,30.0843906402588,23.473669052124,64.5945205688477,94.9455718994141,1612.62231445312,2893.47729492188,NA,NA
"319",319,"Oecusse","Pante Macassar",1203,"Costa",120302,120302061,54.655689239502,185.161254882812,105.206443786621,29.7036113739014,23.0984573364258,64.9830627441406,95.6143112182617,1642.19763183594,3117.26953125,NA,NA
"320",320,"Oecusse","Pante Macassar",1203,"Costa",120302,120302071,75.9378890991211,612.767272949219,105.496528625488,29.6411113739014,23.0368690490723,65.0468292236328,95.7240676879883,1442.69580078125,3710.53515625,NA,NA
"321",321,"Oecusse","Pante Macassar",1203,"Costa",120302,120302091,78.7528839111328,569.812927246094,105.420364379883,29.6465759277344,23.0438213348389,65.0575866699219,95.7297973632812,1259.38757324219,3865.03076171875,NA,NA
"322",322,"Oecusse","Pante Macassar",1203,"Costa",120302,120302101,24.620002746582,1318.53857421875,102.76628112793,29.8370018005371,23.2859992980957,65.432258605957,95.92919921875,1414.58813476562,3344.25610351562,NA,NA
"323",323,"Oecusse","Pante Macassar",1203,"Costa",120302,120302121,10.530366897583,1096.28076171875,100.954063415527,29.9670238494873,23.4513568878174,65.6880874633789,96.0653533935547,1234.26184082031,2693.78466796875,NA,NA
"324",324,"Oecusse","Pante Macassar",1203,"Costa",120302,120302111,8.94985198974609,1392.94934082031,100.927085876465,29.9689617156982,23.453821182251,65.6919021606445,96.0673828125,1478.54174804688,2963.80981445312,NA,NA
"325",325,"Oecusse","Pante Macassar",1203,"Costa",120302,120302021,8.52217769622803,673.494140625,100.92707824707,29.9689598083496,23.453821182251,65.6919021606445,96.0673751831055,1332.28845214844,2374.3837890625,NA,NA
"326",326,"Oecusse","Pante Macassar",1203,"Costa",120302,120302131,12.0952072143555,975.683227539062,100.92707824707,29.9689598083496,23.453821182251,65.6919021606445,96.0673828125,1078.01489257812,2698.29321289062,NA,NA
"327",327,"Oecusse","Pante Macassar",1203,"Costa",120302,120302191,15.1525650024414,318.167755126953,102.172920227051,29.682149887085,23.1519393920898,65.3919906616211,95.8268432617188,1000.67901611328,2882.3544921875,NA,NA
"328",328,"Oecusse","Pante Macassar",1203,"Costa",120302,120302171,17.031644821167,913.629699707031,101.323181152344,29.8777732849121,23.3578433990479,65.596549987793,95.9909057617188,1011.15557861328,2684.62817382812,NA,NA
"329",329,"Oecusse","Pante Macassar",1203,"Costa",120302,120302141,16.1003932952881,1380.49890136719,100.92707824707,29.9689598083496,23.453821182251,65.6919021606445,96.0673751831055,1258.86840820312,3634.27416992188,NA,NA
"330",330,"Oecusse","Pante Macassar",1203,"Costa",120302,120302151,40.6125869750977,1224.65686035156,104.203125,29.7339096069336,23.1548900604248,65.2294235229492,95.8212432861328,1217.83227539062,3873.47827148438,NA,NA
"331",331,"Oecusse","Pante Macassar",1203,"Costa",120302,120302181,33.8280220031738,1152.62561035156,101.32177734375,29.8780937194824,23.3581790924072,65.5968856811523,95.9911727905273,1264.74145507812,3647.04833984375,NA,NA
"332",332,"Dili","Atauro",601,"Biqueli",60102,60102022,167.507720947266,71.5316162109375,84.2862930297852,30.1515502929688,22.953426361084,65.2275619506836,99.587532043457,1144.77038574219,3326.59497070312,NA,NA
"333",333,"Dili","Nain Feto",605,"Acadiru Hun",60501,60501031,11.0719451904297,9452.9609375,91.1187515258789,30.1383304595947,22.5712490081787,64.3070755004883,100.329399108887,1578.66003417969,1912.89440917969,NA,NA
"334",334,"Dili","Cristo Rei",602,"Culu Hun",60205,60205061,27.7656669616699,5516.01904296875,91.1187515258789,30.1383304595947,22.5712509155273,64.3070755004883,100.329406738281,1454.82360839844,2779.86791992188,NA,NA
"335",335,"Dili","Nain Feto",605,"Gricenfor",60504,60504011,5.17905187606812,7631.2607421875,85.9955673217773,30.3785171508789,22.8643894195557,64.3014678955078,99.9207534790039,1420.873046875,1450.90783691406,NA,NA
"336",336,"Dili","Atauro",601,"Vila Maumeta",60105,60105012,88.8403167724609,352.241882324219,86.5968551635742,30.3479385375977,23.1157512664795,64.2816162109375,98.2517013549805,1180.97485351562,3428.5625,NA,NA
"337",337,"Dili","Atauro",601,"Maquili",60104,60104012,332.735015869141,82.5541687011719,96.5576629638672,29.7873401641846,22.6209869384766,64.6129684448242,98.5387878417969,1031.86657714844,4091.48510742188,NA,NA
"338",338,"Dili","Cristo Rei",602,"Hera",60206,60206132,272.373687744141,91.5305786132812,112.045066833496,29.4862308502197,21.7983627319336,64.2385025024414,101.181434631348,1211.88269042969,3941.71362304688,NA,NA
"339",339,"Dili","Vera Cruz",606,"Motael",60606,60606011,5,19789.064453125,85.9861145019531,30.3789577484131,22.8649311065674,64.3014602661133,99.9199981689453,1338.81298828125,1411.05090332031,NA,NA
"340",340,"Dili","Nain Feto",605,"Bemori",60502,60502011,14.2306241989136,6015.572265625,91.1187515258789,30.1383304595947,22.5712490081787,64.3070755004883,100.329406738281,1583.32531738281,2094.81103515625,NA,NA
"341",341,"Dili","Cristo Rei",602,"Balibar",60201,60201032,576.370361328125,195.045944213867,153.172225952148,27.7342395782471,20.3033313751221,65.6357498168945,102.320991516113,1181.22888183594,4334.42822265625,NA,NA
"342",342,"Dili","Metinaro",604,"Duyung",60401,60401032,478.660980224609,24.4373111724854,135.101013183594,28.6983795166016,20.9138374328613,64.1538772583008,101.912231445312,1149.29748535156,3768.52954101562,NA,NA
"343",343,"Dili","Atauro",601,"Beloi",60101,60101052,365.588439941406,23.5650653839111,101.430397033691,29.5538787841797,22.5166912078857,64.7065277099609,97.9545822143555,1300.76428222656,3624.12377929688,NA,NA
"344",344,"Dili","Atauro",601,"Beloi",60101,60101032,294.287750244141,37.7948951721191,94.3943176269531,29.8061046600342,22.6513938903809,64.8368835449219,98.8261413574219,1052.3232421875,4066.47265625,NA,NA
"345",345,"Dili","Atauro",601,"Beloi",60101,60101042,325.369995117188,29.0972366333008,104.833206176758,29.3305435180664,22.2853298187256,64.7574310302734,98.1715927124023,1154.78881835938,3959.73583984375,NA,NA
"346",346,"Dili","Atauro",601,"Beloi",60101,60101012,240.086944580078,32.2068939208984,92.0466537475586,29.8078727722168,22.672176361084,65.0330352783203,99.021125793457,1200.49438476562,3789.26000976562,NA,NA
"347",347,"Dili","Atauro",601,"Biqueli",60102,60102012,148.907455444336,35.4127388000488,85.9515914916992,30.0567283630371,22.9098358154297,65.2056884765625,99.264778137207,1347.09875488281,3158.64770507812,NA,NA
"348",348,"Dili","Atauro",601,"Biqueli",60102,60102032,219.695755004883,89.9835205078125,90.8990325927734,29.807243347168,22.6422672271729,65.2554550170898,99.5474853515625,1408.18811035156,3365.40942382812,NA,NA
"349",349,"Dili","Atauro",601,"Biqueli",60102,60102042,188.326080322266,50.1138458251953,89.8198318481445,29.8646869659424,22.7296600341797,65.2210235595703,99.2838897705078,1498.19226074219,3244.13940429688,"Dili","TRUE"
"350",350,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303031,10.9028797149658,6053.55908203125,85.9861145019531,30.3789615631104,22.8649291992188,64.3014602661133,99.9199981689453,1147.27917480469,1601.56774902344,NA,NA
"351",351,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303051,10,4097.130859375,85.9861068725586,30.3789596557617,22.8649291992188,64.3014602661133,99.9200057983398,1032.38781738281,1410.94348144531,NA,NA
"352",352,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303061,10,7876.99755859375,85.9861145019531,30.3789596557617,22.8649291992188,64.3014602661133,99.9199981689453,1516.25427246094,1976.02624511719,NA,NA
"353",353,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303071,10.0744934082031,9505.0576171875,85.9861068725586,30.3789596557617,22.8649291992188,64.3014602661133,99.9199981689453,1705.92028808594,2194.95971679688,NA,NA
"354",354,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303091,9.81517314910889,7148.39013671875,85.9861068725586,30.3789596557617,22.8649311065674,64.3014602661133,99.9200057983398,1402.06970214844,1840.99743652344,NA,NA
"355",355,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303101,10,9350.181640625,85.9861145019531,30.3789596557617,22.8649311065674,64.3014602661133,99.9199981689453,1704.83874511719,2196.26440429688,NA,NA
"356",356,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303111,5,4263.1435546875,85.9861068725586,30.3789596557617,22.8649291992188,64.3014602661133,99.9200057983398,922.580871582031,1195.54052734375,NA,NA
"357",357,"Dili","Dom Aleixo",603,"Fatuhada",60303,60303121,8.16269207000732,11847.751953125,85.9861068725586,30.3789596557617,22.8649291992188,64.3014602661133,99.9199981689453,1691.63940429688,2162.17236328125,NA,NA
"358",358,"Dili","Dom Aleixo",603,"Kampung Alor",60304,60304021,5,16147,85.9861145019531,30.3789615631104,22.8649311065674,64.3014602661133,99.9199981689453,1668.91845703125,2103.4873046875,NA,NA
"359",359,"Dili","Dom Aleixo",603,"Kampung Alor",60304,60304011,5,9484.9150390625,85.9861145019531,30.3789596557617,22.8649291992188,64.3014602661133,99.9200057983398,1203.6162109375,1473.2236328125,NA,NA
"360",360,"Dili","Dom Aleixo",603,"Kampung Alor",60304,60304031,5,11743.4306640625,85.9861068725586,30.3789596557617,22.8649291992188,64.3014602661133,99.9199981689453,1361.35852050781,1686.8896484375,NA,NA
"361",361,"Dili","Metinaro",604,"Duyung",60401,60401052,295.194122314453,29.5435791015625,110.858421325684,29.4669513702393,21.5968456268311,63.9197578430176,101.801277160645,1304.10070800781,3406.39697265625,NA,NA
"362",362,"Dili","Metinaro",604,"Duyung",60401,60401012,9.89033508300781,137.828475952148,79.4899749755859,30.5735721588135,22.6909408569336,63.5661430358887,100.913566589355,1187.99060058594,2705.8515625,NA,NA
"363",363,"Dili","Metinaro",604,"Duyung",60401,60401042,225.48095703125,46.649715423584,98.7322387695312,29.9488754272461,22.0868549346924,63.6875038146973,101.202171325684,1315.13635253906,3472.56201171875,NA,NA
"364",364,"Dili","Metinaro",604,"Duyung",60401,60401022,290.0517578125,60.4796333312988,117.259399414062,29.2971153259277,21.5147304534912,64.0463638305664,101.509559631348,1290.9853515625,3740.32006835938,NA,NA
"365",365,"Dili","Metinaro",604,"Sabuli",60402,60402022,258.175659179688,83.4408569335938,121.386009216309,29.140380859375,21.4287815093994,64.2753143310547,101.48787689209,1184.06860351562,3896.42919921875,NA,NA
"366",366,"Dili","Metinaro",604,"Sabuli",60402,60402012,64.4405288696289,159.927154541016,82.1695938110352,30.3904457092285,22.5930595397949,64.0611267089844,101.26025390625,1210.78869628906,3015.75805664062,"Dili","TRUE"
"367",367,"Ermera","Hatulia",703,"Ailelo",70302,70302012,144.419387817383,82.7904205322266,112.28849029541,29.7097930908203,22.3072643280029,62.9722633361816,97.2827911376953,1188.98034667969,3684.74853515625,NA,NA
"368",368,"Ermera","Hatulia",703,"Ailelo",70302,70302022,346.807159423828,79.4815139770508,134.796646118164,28.2214946746826,20.8936138153076,64.8184204101562,100.155715942383,1100.58520507812,4276.0771484375,NA,NA
"369",369,"Ermera","Hatulia",703,"Ailelo",70302,70302042,684.929382324219,86.9200286865234,152.443099975586,26.9719104766846,19.7193183898926,66.4751663208008,102.667747497559,1085.28369140625,4422.671875,NA,NA
"370",370,"Ermera","Hatulia",703,"Ailelo",70302,70302052,533.876525878906,255.995483398438,147.374313354492,27.5032596588135,20.1965293884277,65.5622940063477,101.397636413574,1151.84716796875,4102.31787109375,NA,NA
"371",371,"Ermera","Hatulia",703,"Ailelo",70302,70302062,687.243286132812,122.894035339355,147.374313354492,27.5032596588135,20.1965293884277,65.5622863769531,101.397636413574,1085.25,4270.2353515625,NA,NA
"372",372,"Ermera","Hatulia",703,"Ailelo",70302,70302072,903.219604492188,118.559753417969,151.073776245117,27.0912837982178,19.7879753112793,65.9951934814453,102.203468322754,1120.55603027344,4260.10302734375,NA,NA
"373",373,"Ermera","Hatulia",703,"Coliate-Leotelo",70303,70303012,1337.97961425781,387.834899902344,180.149261474609,23.4648246765137,16.1393013000488,69.4299468994141,109.107223510742,1228.95983886719,3625.34130859375,NA,NA
"374",374,"Ermera","Hatulia",703,"Coliate-Leotelo",70303,70303022,1491.51794433594,179.119537353516,181.275207519531,23.2329998016357,15.8790140151978,69.5986480712891,109.649772644043,1250.45922851562,3679.61157226562,NA,NA
"375",375,"Ermera","Hatulia",703,"Coliate-Leotelo",70303,70303032,1501.62939453125,121.068786621094,180.603225708008,23.4044361114502,16.0648250579834,69.510986328125,109.342987060547,1315.78820800781,3424.83129882812,NA,NA
"376",376,"Ermera","Hatulia",703,"Coliate-Leotelo",70303,70303042,1331.2607421875,88.9442138671875,178.050262451172,24.0396747589111,16.753734588623,69.1590957641602,108.163871765137,1227.66784667969,3791.705078125,NA,NA
"377",377,"Ermera","Hatulia",703,"Coliate-Leotelo",70303,70303052,1294.19482421875,173.410583496094,181.813766479492,23.1032218933105,15.7381649017334,69.677848815918,109.90210723877,1207.90698242188,3717.51171875,NA,NA
"378",378,"Ermera","Hatulia",703,"Coliate-Leotelo",70303,70303062,988.706420898438,124.79224395752,170.166900634766,25.3981037139893,18.1028575897217,67.6355438232422,105.324928283691,1164.5078125,4102.3642578125,NA,NA
"379",379,"Ermera","Hatulia",703,"Coliate-Leotelo",70303,70303072,1071.458984375,185.502227783203,179.138534545898,23.9485454559326,16.6259155273438,68.8735122680664,108.006256103516,1179.29406738281,3880.03051757812,NA,NA
"380",380,"Ermera","Hatulia",703,"Fatubessi",70304,70304012,398.450897216797,66.9087371826172,138.565002441406,27.8766498565674,20.6269626617432,65.4426574707031,100.770431518555,1077.08776855469,4487.86767578125,NA,NA
"381",381,"Ermera","Hatulia",703,"Fatubessi",70304,70304022,1020.19439697266,47.3889198303223,151.715423583984,26.9574184417725,19.7392272949219,66.4977493286133,102.510383605957,1139.71936035156,4464.17041015625,NA,NA
"382",382,"Ermera","Hatulia",703,"Fatubessi",70304,70304032,546.182312011719,80.0600051879883,150.880676269531,27.0543632507324,19.8248424530029,66.4194641113281,102.41886138916,1111.23498535156,4497.45703125,NA,NA
"383",383,"Ermera","Hatulia",703,"Fatubessi",70304,70304042,965.348571777344,92.1339492797852,149.58122253418,27.1519393920898,19.9274272918701,66.2926788330078,102.161010742188,1265.15161132812,4177.31005859375,NA,NA
"384",384,"Ermera","Letefoho",704,"Ducurai",70402,70402142,1913.80017089844,37.8153648376465,189.891693115234,20.750171661377,13.1490068435669,71.2413177490234,115.148399353027,1189.13671875,3314.61254882812,NA,NA
"385",385,"Ermera","Letefoho",704,"Ducurai",70402,70402072,1362.3681640625,169.507019042969,180.852081298828,23.4836101531982,16.0780601501465,68.8166351318359,108.650726318359,1123.61926269531,3782.671875,NA,NA
"386",386,"Ermera","Letefoho",704,"Ducurai",70402,70402082,1229.15686035156,170.432144165039,180.852081298828,23.4836101531982,16.0780601501465,68.8166275024414,108.650726318359,1184.919921875,3772.40087890625,NA,NA
"387",387,"Ermera","Letefoho",704,"Ducurai",70402,70402052,1453.85339355469,105.181297302246,180.782928466797,23.4343204498291,16.0375194549561,68.9997177124023,108.910507202148,1191.05932617188,3539.150390625,NA,NA
"388",388,"Ermera","Letefoho",704,"Ducurai",70402,70402012,1482.35095214844,178.447448730469,181.769790649414,23.0497016906738,15.61789894104,69.323974609375,109.83869934082,1385.91223144531,3096.76684570312,NA,NA
"389",389,"Ermera","Letefoho",704,"Ducurai",70402,70402062,1349.33251953125,134.772567749023,182.553497314453,22.8400001525879,15.3851013183594,69.378288269043,110.166213989258,1113.6044921875,3648.94262695312,NA,NA
"390",390,"Ermera","Letefoho",704,"Ducurai",70402,70402042,1440.59643554688,169.136459350586,182.062896728516,22.9524631500244,15.5175075531006,69.4123077392578,110.040809631348,1196.21081542969,3366.24096679688,NA,NA
"391",391,"Ermera","Letefoho",704,"Ducurai",70402,70402032,1506.18603515625,228.207214355469,182.761734008789,22.7086544036865,15.2396659851074,69.5346221923828,110.577331542969,1253.91955566406,3208.77172851562,NA,NA
"392",392,"Ermera","Letefoho",704,"Ducurai",70402,70402092,1301.91162109375,85.7754440307617,184.371047973633,22.1524524688721,14.6448373794556,69.9782867431641,111.78515625,1237.13684082031,3449.892578125,NA,NA
"393",393,"Ermera","Letefoho",704,"Ducurai",70402,70402102,1556.51184082031,168.69140625,185.904159545898,21.5725002288818,14.0204200744629,70.4843826293945,113.150749206543,1340.69287109375,3171.86083984375,NA,NA
"394",394,"Ermera","Letefoho",704,"Ducurai",70402,70402112,1592.275390625,108.351448059082,185.904174804688,21.5725002288818,14.0204200744629,70.484375,113.150741577148,1295.90356445312,3222.36083984375,NA,NA
"395",395,"Ermera","Letefoho",704,"Ducurai",70402,70402122,1608.78356933594,125.956146240234,185.904174804688,21.5725002288818,14.0204200744629,70.4843826293945,113.150741577148,1328.33349609375,3148.34741210938,NA,NA
"396",396,"Ermera","Letefoho",704,"Ducurai",70402,70402132,1835.49987792969,110.938362121582,187.331954956055,21.23486328125,13.663143157959,70.827766418457,114.010101318359,1256.58715820312,3169.96069335938,NA,NA
"397",397,"Ermera","Letefoho",704,"Eraulo",70403,70403012,1231.1298828125,498.953979492188,178.669387817383,24.0519504547119,16.7099170684814,68.5879974365234,107.664588928223,1170.74572753906,3405.55053710938,NA,NA
"398",398,"Ermera","Letefoho",704,"Eraulo",70403,70403022,1249.173828125,329.359558105469,178.752838134766,24.0319328308105,16.6919193267822,68.612907409668,107.696647644043,1118.56494140625,3747.0771484375,NA,NA
"399",399,"Ermera","Letefoho",704,"Eraulo",70403,70403032,1353.15454101562,71.064094543457,180.775329589844,23.368106842041,15.9631624221802,69.0843811035156,109.151412963867,1163.11315917969,3597.23364257812,NA,NA
"400",400,"Ermera","Letefoho",704,"Eraulo",70403,70403052,1532.23229980469,102.580200195312,183.303482055664,22.5274295806885,15.0349998474121,69.6241607666016,110.959655761719,1248.81689453125,3227.38647460938,NA,NA
"401",401,"Ermera","Letefoho",704,"Eraulo",70403,70403062,1562.0078125,64.768669128418,183.442337036133,22.4764366149902,14.9808235168457,69.6700897216797,111.076644897461,1163.74194335938,3273.0234375,NA,NA
"402",402,"Lautém","Lospalos",803,"Lore 2",80307,80307032,437.924713134766,71.101318359375,141.466430664062,29.2560844421387,20.4445247650146,63.283763885498,106.877685546875,1304.22595214844,4439.11328125,"Lautem","TRUE"
"403",403,"Lautém","Lospalos",803,"Fuiloro",80303,80303172,428.475677490234,117.134689331055,141.202178955078,29.1263275146484,20.3166332244873,63.0595664978027,106.527938842773,1369.39819335938,4282.28466796875,NA,NA
"404",404,"Lautém","Lospalos",803,"Fuiloro",80303,80303181,381.634429931641,171.326950073242,138.754852294922,29.3781280517578,20.5817394256592,63.0433006286621,106.312522888184,1556.25402832031,3874.0322265625,NA,NA
"405",405,"Lautém","Lospalos",803,"Fuiloro",80303,80303192,416.920715332031,321.424621582031,141.168762207031,29.1140995025635,20.3044395446777,63.0386695861816,106.49649810791,1205.85559082031,4239.970703125,NA,NA
