lon,lat
125.6650771,-9.099494042
125.6722532,-9.116308246
125.6521956,-9.11721898
125.6379062,-9.111327359
125.6155158,-9.118108081
125.6614567,-9.145241815
125.6754604,-9.1834017
125.6295443,-9.173763253
125.6346544,-9.139869389
125.5421815,-9.191434838
125.5727346,-9.173303953
125.5852088,-9.148386738
125.6015362,-9.138609355
125.6001792,-9.114953368
125.55759,-9.140346762
125.5784069,-9.133057071
125.5699596,-9.124533401
125.5819963,-9.119421037
125.5901089,-9.109308187
125.5681766,-9.107607233
125.5720653,-8.993005086
125.5482348,-8.966281722
125.5717219,-8.956966198
125.5974265,-8.934261775
125.5497119,-8.936841287
125.5632248,-8.930295111
125.5460715,-8.918354498
125.5787378,-8.92406237
125.5680481,-8.915149884
125.5821195,-8.910130579
125.5965694,-8.911573923
125.5892209,-8.901604199
125.5771873,-8.893297026
125.5620751,-8.891713727
125.534735,-8.879537755
125.5296884,-8.898077752
125.5286978,-8.959248351
125.5381745,-8.950248981
125.5231817,-8.948060131
125.524438,-8.935456364
125.509334,-8.895027924
125.5968191,-8.888297847
125.6114622,-8.891653133
125.6176673,-8.906417231
125.5952702,-8.862170787
125.6093237,-8.919201789
125.6189592,-8.869287204
125.6299935,-8.882703578
125.6015057,-8.871686488
125.6427639,-8.901929122
126.3584986,-8.468415108
126.6956419,-8.455062351
126.4992613,-8.60653685
126.2474873,-8.545386659
126.3905829,-8.590011281
126.3967642,-8.490789003
126.4180394,-8.472661356
126.4883271,-8.458769149
126.4826529,-8.498234826
126.5248344,-8.518210409
126.4895251,-8.538863723
126.4535363,-8.539529876
126.3226642,-8.470096083
126.3057565,-8.533057518
126.3074659,-8.564431247
126.344367,-8.609257375
126.2288859,-8.586526531
126.2640958,-8.536293186
126.2742947,-8.647991243
126.6005946,-8.65615209
126.6480905,-8.563176917
126.6418506,-8.587062118
126.6533163,-8.614647082
126.6281942,-8.609640959
126.7268481,-8.637700436
126.6746928,-8.613585518
126.6928233,-8.608997303
126.5588668,-8.514676291
126.6483804,-8.530228777
126.7438212,-8.554387993
126.6674705,-8.451285991
126.7072048,-8.522906481
126.6692685,-8.512658898
126.6294362,-8.482793506
126.3552199,-8.642667929
126.4107005,-8.681585928
126.3770052,-8.655009582
126.4517357,-8.629212584
126.3667171,-8.593108319
126.4838098,-8.632041914
126.6298054,-8.537496659
126.6128612,-8.549067762
126.5364602,-8.567051888
126.5343056,-8.671058576
126.5259161,-8.62860504
126.5945578,-8.569562258
126.5640973,-8.536334576
126.5357117,-8.600846059
126.5759418,-8.596090579
126.5521987,-8.587101358
126.5908149,-8.625362124
126.5255994,-8.657634275
126.5551884,-8.657591784
126.6105046,-8.640447933
126.5890889,-8.672014336
126.609935,-8.66882555
126.6112172,-8.679268974
126.6480475,-8.62943765
126.6518523,-8.634480785
126.6672415,-8.635599323
126.6776993,-8.627292525
126.6717824,-8.604686983
126.6617109,-8.621241531
126.6917191,-8.583873014
126.6241188,-8.62829879
126.6344555,-8.644695631
126.6408662,-8.639588869
126.6398559,-8.620375897
126.6973226,-8.635280256
126.7336288,-8.669567731
126.6765171,-8.560463029
126.6860086,-8.564315602
126.6725593,-8.566433204
126.6814148,-8.572633716
126.6712341,-8.579310444
126.6246221,-8.644808528
126.621456,-8.655833987
126.6603467,-8.589685794
126.6554785,-8.602714362
126.6669673,-8.595781154
126.755713,-8.586526774
126.7598165,-8.614072915
126.449454,-8.446074144
126.4580552,-8.44668931
126.4521638,-8.456097523
126.4455365,-8.458397083
126.4523825,-8.459390989
126.4555205,-8.463297909
126.4530348,-8.466999152
126.4408835,-8.46013931
126.4441861,-8.46477992
126.3330053,-8.496948046
126.3534413,-8.491162779
126.4487069,-8.487023055
126.442337,-8.501105062
126.4555141,-8.487839903
126.4675053,-8.485634744
126.4520718,-8.51395055
126.4641472,-8.510508127
126.4716981,-8.506823706
126.4577623,-8.497414709
126.4989579,-8.467230846
126.4648752,-8.447414061
126.4765869,-8.452731327
126.4757907,-8.470431097
126.468723,-8.468152694
126.4398683,-8.438102043
126.4287844,-8.438163784
126.4686018,-8.462639708
126.4022822,-8.542394241
126.3659145,-8.55750677
126.381463,-8.564716322
126.4691507,-8.581959091
126.4323952,-8.568558729
126.4000539,-8.566422636
126.4760636,-8.526010604
126.5029273,-8.559701188
126.5198221,-8.469063615
126.5066198,-8.488662023
126.5432437,-8.483476696
126.3674386,-8.442389738
126.4054014,-8.43281553
126.4593893,-8.458243453
126.4622717,-8.466487552
126.4612954,-8.471793624
126.4611975,-8.478359346
126.4572909,-8.471389176
126.4527246,-8.474247443
126.4353348,-8.49099222
126.4542164,-8.482610182
126.4571599,-8.478987314
126.4511766,-8.478872211
126.3685064,-8.493594743
126.3719837,-8.50664224
126.362289,-8.516596907
126.3513831,-8.536222562
126.4773392,-8.564146763
126.4314416,-8.536570573
126.4450146,-8.553269936
126.4207224,-8.52617888
126.4265893,-8.51651595
126.4503794,-8.524266606
126.6774935,-8.545053232
126.70393,-8.556607507
126.714867,-8.565870362
126.6560654,-8.492703153
126.6526991,-8.499632171
126.6519659,-8.504997613
126.6598335,-8.516874974
126.6293896,-8.462251668
126.6462731,-8.474629975
126.6484481,-8.490425432
126.7176866,-8.494853709
126.6793646,-8.486945906
126.709046,-8.479205894
126.6923518,-8.479970241
126.6933301,-8.496965923
126.7206961,-8.535237606
126.7027824,-8.536370347
126.685308,-8.532135931
126.6793144,-8.523356522
126.693523,-8.521611347
126.6942386,-8.509113885
126.7170839,-8.516755238
126.70683,-8.513076262
126.670208,-8.475176372
126.6675868,-8.493606889
126.6772885,-8.508044615
126.6059346,-8.470053283
126.6083781,-8.481200022
126.6185237,-8.497707592
126.6344921,-8.506801224
126.6024631,-8.5101844
126.5851343,-8.503097811
126.594145,-8.47718174
126.5866899,-8.477806611
126.6010078,-8.493075269
126.5739948,-8.492986051
126.5775241,-8.567725296
126.5682058,-8.551341158
126.5203366,-8.636865527
126.6083456,-8.527654373
126.5960701,-8.540563739
126.6013502,-8.55827135
126.5591144,-8.574672256
126.5596562,-8.597117381
126.5623602,-8.604214214
126.5691712,-8.60390775
126.5368754,-8.616900946
126.5614316,-8.627812847
126.5586911,-8.643417665
126.5726638,-8.652074241
126.581564,-8.636318121
126.5768062,-8.642490467
126.5503254,-8.622815097
126.5516234,-8.631840293
126.6126485,-8.596337471
126.6083482,-8.57476253
126.5985203,-8.592905175
126.5717187,-8.610458389
126.5612045,-8.61072295
126.5618545,-8.618975564
126.5739085,-8.621789777
126.5329857,-8.645892029
126.5488129,-8.645115686
126.5401393,-8.653260139
126.5390734,-8.66050298
126.5492392,-8.663355467
126.5095787,-8.653922763
126.5004996,-8.624723339
126.5459374,-8.594383737
126.5515869,-8.603470233
126.549627,-8.610689951
126.5115928,-8.588569454
126.5188254,-8.673669795
126.623253,-8.520257083
126.622997,-8.557467558
126.6226359,-8.576316947
126.5703574,-8.585234339
126.5922235,-8.60367689
126.3377566,-8.569877026
126.3211532,-8.579584843
126.3465945,-8.585195941
126.2852601,-8.593241704
126.3247937,-8.595211861
126.3144878,-8.640698781
126.2056282,-8.573907824
126.3335495,-8.554575881
126.4004007,-8.599424305
126.3968777,-8.607426842
126.3959951,-8.625112331
126.4131405,-8.619074969
126.4476369,-8.611726851
126.4704352,-8.604719284
126.4393616,-8.646716102
126.2166466,-8.642038723
126.2888456,-8.494764132
126.2489003,-8.508216653
126.1869387,-8.526938543
126.203537,-8.521293835
126.203929,-8.50560797
126.2209075,-8.506985522
126.2151008,-8.537604785
126.3702708,-8.618491743
126.4325595,-8.591375281
126.4297248,-8.605861168
126.3881962,-8.614640389
126.3720424,-8.635672176
126.3639661,-8.636691704
126.3486418,-8.661155184
126.3212661,-8.666336567
126.4061629,-8.665285505
126.4268727,-8.665489865
126.3852833,-8.647969944
126.396484,-8.650710979
126.4130593,-8.648762537
126.3778634,-8.629692548
126.3838494,-8.636250348
126.4016838,-8.635138412
126.4247705,-8.634729787
126.4383643,-8.682347903
126.3786025,-8.590407191
126.3867889,-8.598180465
126.3946002,-8.581253761
126.4160079,-8.583800732
126.3246984,-8.518229036
125.168623,-9.201015277
125.030207,-9.197386357
125.0833978,-9.231922969
125.2133768,-9.255419075
125.3900784,-9.199594663
125.0959711,-9.418733178
125.4280624,-9.203533445
125.2116681,-9.386502914
125.1792063,-9.398089618
125.0757675,-9.364956306
125.2627076,-9.34647452
125.1906803,-9.312504817
125.3027709,-9.307641797
125.3168574,-9.226508759
125.2624693,-9.243477272
125.2673614,-9.283513819
125.201403,-9.177579674
125.1328246,-9.196178582
125.1447965,-9.288859128
125.167222,-9.258414372
125.0973433,-9.267222008
125.0445439,-9.306112155
125.0038141,-9.21137425
125.3885199,-9.037771103
125.4300417,-9.045146412
125.4182839,-9.080143503
125.5119795,-9.168693983
125.0025374,-9.261769127
125.0223265,-9.24903028
124.9942788,-9.23344003
125.038477,-9.274754596
125.0136444,-9.288933904
125.0699929,-9.203404764
125.0489004,-9.23996073
125.0658157,-9.274638004
125.0839194,-9.28305054
125.1083565,-9.29482137
125.088685,-9.291034538
125.1029256,-9.246368676
125.1251323,-9.245919797
125.150005,-9.228622686
125.1161006,-9.206516091
125.1469863,-9.181271896
125.1808983,-9.220674583
125.171282,-9.184089961
125.0707321,-9.311212127
125.0647835,-9.339422823
125.0885536,-9.329179933
125.1259362,-9.328559336
125.1192229,-9.36341488
125.1415353,-9.398271429
125.1186427,-9.399212492
125.1603246,-9.358354343
125.172381,-9.380053083
125.1570631,-9.384899748
125.1613357,-9.405500352
125.1833231,-9.352019908
125.1969336,-9.366572148
125.2469006,-9.360275591
125.2348123,-9.350852352
125.2564229,-9.335339555
125.2673869,-9.333361943
125.2801869,-9.336415145
125.2763101,-9.347747063
125.2692407,-9.347622115
125.2719275,-9.34895475
125.2719672,-9.342315301
125.2703968,-9.32013325
125.2799949,-9.314567045
125.2782723,-9.322851196
125.289307,-9.325711536
125.3126738,-9.303157528
125.2938846,-9.315450962
125.2952422,-9.319908917
125.2611506,-9.323209222
125.2507149,-9.324716147
125.2636891,-9.315904812
125.2631707,-9.309508538
125.2566896,-9.317691792
125.257021,-9.311620171
125.2542302,-9.305769553
125.2448831,-9.320083835
125.2528498,-9.311751761
125.2519236,-9.314880193
125.2488912,-9.31473372
125.2470099,-9.300447944
125.2326976,-9.302710137
125.2358306,-9.315470469
125.2337508,-9.33006026
125.2232543,-9.34030467
125.2076537,-9.306910388
125.2160965,-9.335996482
125.2332639,-9.287034431
125.2080704,-9.280283532
125.2984094,-9.265772105
125.2407645,-9.22779928
125.2378273,-9.246747932
125.2208077,-9.21733339
125.2127137,-9.198657709
125.2876309,-9.305381683
125.2920916,-9.290633441
125.2728776,-9.272416113
125.3221965,-9.293127792
125.2969065,-9.242825843
125.348184,-9.269947024
125.4134102,-9.241799415
125.3688011,-9.251676737
125.3598108,-9.228148279
125.3701938,-9.217244329
125.358229,-9.193017798
125.3285747,-9.145414892
125.3651403,-9.162021275
125.3949315,-9.222924763
125.4405253,-9.233899468
125.3900504,-9.13945928
125.4055421,-9.181309242
125.4208541,-9.173649368
125.453652,-9.200103894
125.4661315,-9.229684322
125.4809633,-9.204672852
125.4760519,-9.169010644
125.4944651,-9.162569907
125.514299,-9.21140707
125.5131728,-9.194598095
125.4216963,-9.121902884
125.4409135,-9.14351352
125.4599667,-9.159134878
125.4578398,-9.171836072
125.3850803,-9.09410535
125.3820212,-9.063396927
125.388292,-9.049252403
125.3811538,-9.044601724
125.4723421,-9.142514061
125.2727471,-9.307228107
125.281112,-9.302022462
125.2767746,-9.293279785
125.2656092,-9.301374843
125.2553435,-9.293984555
125.5974291,-8.218092747
125.5247284,-8.566791
125.5874647,-8.582510855
125.5568191,-8.605797607
125.5351859,-8.269003485
125.5585705,-8.578331398
125.5741831,-8.555212901
125.5539325,-8.548038158
125.5637,-8.55098083
125.5770692,-8.560558568
125.5750957,-8.587289848
125.5686836,-8.579017819
125.573904,-8.568302226
125.6188074,-8.536592941
125.6383062,-8.57995763
125.6076613,-8.556283809
125.6137292,-8.580459639
125.5836925,-8.55149118
125.5833219,-8.56472193
125.5427349,-8.285412689
125.5623074,-8.250909309
125.5628685,-8.268719284
125.5939601,-8.280649551
125.595624,-8.286911961
125.5828712,-8.288591786
125.5998467,-8.26509615
125.5865339,-8.59253832
125.5949167,-8.596989375
125.6107351,-8.563163254
125.5996454,-8.559299221
125.5978532,-8.557167821
125.6024298,-8.55976457
125.607981,-8.561726186
125.6013648,-8.565043315
125.5988203,-8.565143046
125.601127,-8.562282439
125.597992,-8.561415134
125.6051842,-8.565179537
125.6022957,-8.580011741
125.6081151,-8.574692803
125.6088776,-8.56536243
125.604826,-8.570707642
125.612793,-8.568869781
125.6136701,-8.574441465
125.6080497,-8.567769713
125.6005641,-8.569441311
125.5983822,-8.563154835
125.6044612,-8.562874858
125.5978279,-8.570994776
125.6101197,-8.566390015
125.604965,-8.560645975
125.6065009,-8.588359484
125.6113838,-8.567910233
125.6151128,-8.570213777
125.613872,-8.569410603
125.6137403,-8.571886924
125.5903767,-8.549224201
125.5921127,-8.548867367
125.5962366,-8.55217451
125.5945391,-8.549447249
125.5976176,-8.554546291
125.6019703,-8.55352382
125.5914286,-8.551480764
125.59135,-8.553514664
125.5928817,-8.553320219
125.6172092,-8.55111681
125.6149842,-8.557646694
125.6210462,-8.557885617
125.6159031,-8.566850823
125.6122561,-8.565176319
125.6140187,-8.563758628
125.6140871,-8.56597446
125.6253033,-8.566959124
125.6182353,-8.565878305
125.6185339,-8.568929252
125.6205221,-8.566996701
125.6270634,-8.561694566
125.6170165,-8.570943922
125.6265949,-8.569881858
125.6209511,-8.570562995
125.617983,-8.572171905
125.6178366,-8.57407895
125.6242601,-8.580897134
125.6278512,-8.57607593
125.6353302,-8.569960711
125.5945977,-8.558300406
125.5940368,-8.55582961
125.5952815,-8.560776121
125.5925043,-8.559492132
125.5924866,-8.561438719
125.595794,-8.563334693
125.6793195,-8.536678875
125.6367645,-8.542377419
125.7096078,-8.544126564
125.6687004,-8.536964431
125.6632857,-8.544142588
125.6565673,-8.535941433
125.6461933,-8.56454443
125.653563,-8.573062487
125.6643414,-8.553484735
125.6709633,-8.573051359
125.6975257,-8.551149337
125.6808034,-8.543230894
125.6014092,-8.548746769
125.6110901,-8.547400559
125.5471424,-8.552300432
125.548031,-8.547287743
125.5487613,-8.552837001
125.5878044,-8.552418775
125.5882513,-8.554256747
125.5888541,-8.563974214
125.5895146,-8.557651908
125.5895947,-8.559659651
125.5873084,-8.560593433
125.5875624,-8.549380479
125.5842884,-8.55389491
125.5942828,-8.583697018
125.5974147,-8.582506941
125.5952269,-8.573383259
125.5985488,-8.577121071
125.5857721,-8.567168335
125.5922817,-8.565764776
125.5913942,-8.568116231
125.5938301,-8.567028838
125.5955357,-8.567567959
125.5929706,-8.572314513
125.5939587,-8.570087173
125.5861556,-8.570040076
125.5841951,-8.57273992
125.589963,-8.571325308
125.5888469,-8.576685868
125.5850281,-8.556410528
125.5815521,-8.557373906
125.5816362,-8.559877271
125.5826764,-8.561486642
125.5834358,-8.562697213
125.5843467,-8.559767357
125.5864337,-8.562721556
125.5763777,-8.557777243
125.5736504,-8.562545528
125.5754776,-8.564371828
125.5768258,-8.562620902
125.5703763,-8.556819732
125.5396254,-8.605991155
125.543336,-8.587732447
125.5720467,-8.593729174
125.5656674,-8.594332813
125.5549453,-8.587411164
125.5825044,-8.570592868
125.5847223,-8.574950877
125.5825058,-8.581032092
125.5794233,-8.59008598
125.5783107,-8.578935087
125.5790417,-8.569507988
125.5762158,-8.574454885
125.579915,-8.564630329
125.5773608,-8.567083365
125.5810338,-8.566980624
125.5770481,-8.564945376
125.5789365,-8.562330181
125.5660262,-8.552418006
125.5668465,-8.555637425
125.5652724,-8.557344716
125.5671074,-8.559138663
125.5708396,-8.558933194
125.5698125,-8.560402366
125.5668701,-8.56141873
125.5704708,-8.562414912
125.5668031,-8.563952226
125.5692762,-8.564122524
125.5665326,-8.567661904
125.5707153,-8.56648634
125.5690133,-8.569257967
125.5356101,-8.565783222
125.5060854,-8.556762119
125.511816,-8.553944222
125.5130911,-8.553135448
125.5145383,-8.551713038
125.5158811,-8.552647491
125.5340208,-8.55256957
125.5183181,-8.552870287
125.517434,-8.549462639
125.524084,-8.547986059
125.5309628,-8.546766419
125.5293119,-8.55217715
125.5311371,-8.552425225
125.5305253,-8.55049651
125.5292442,-8.548706327
125.5319785,-8.542034296
125.5342103,-8.546692889
125.5335108,-8.549683562
125.5356422,-8.550966621
125.4993151,-8.561587304
125.5084112,-8.559572208
125.5114049,-8.567171717
125.5155275,-8.558730087
125.5134724,-8.557418264
125.5142913,-8.555805786
125.5303645,-8.564768457
125.5189085,-8.558391991
125.5213656,-8.555207865
125.5251863,-8.555024332
125.5248215,-8.557612035
125.5252214,-8.561824497
125.5279231,-8.5548915
125.5308673,-8.554959286
125.5276351,-8.557806119
125.530875,-8.558412869
125.5299782,-8.557005345
125.5340155,-8.557225373
125.5447258,-8.549010472
125.538846,-8.552922722
125.5372217,-8.55113716
125.5367728,-8.541734304
125.5371273,-8.547088124
125.5393206,-8.550015611
125.5397469,-8.547472507
125.5403868,-8.542782259
125.5438342,-8.545831904
125.5446066,-8.543477852
125.5418193,-8.550487943
125.5442254,-8.553211041
125.5456406,-8.550871546
125.5396662,-8.559730903
125.5366869,-8.558829022
125.5387786,-8.556077247
125.5454791,-8.555096803
125.5417584,-8.555924
125.5421505,-8.55942597
125.5454647,-8.557152972
125.5433947,-8.556961889
125.5448025,-8.559286863
125.5420729,-8.561518965
125.5434568,-8.562705292
125.53923,-8.56270357
125.5399365,-8.561650147
125.5403894,-8.567467646
125.5332903,-8.572948514
125.5392514,-8.57265071
125.5577716,-8.558106404
125.5479719,-8.55907152
125.5486567,-8.557311207
125.5490032,-8.555533393
125.5519254,-8.557190851
125.5550003,-8.557022867
125.5612493,-8.555495152
125.5632572,-8.558896929
125.5602314,-8.556740326
125.5602,-8.559579838
125.5313582,-8.580198184
125.5364304,-8.577890769
125.5358354,-8.58389196
125.5406241,-8.575647502
125.5473555,-8.576284556
125.5625077,-8.564803849
125.5618316,-8.562858869
125.561037,-8.564417289
125.5641801,-8.560355579
125.5632834,-8.562253371
125.5623789,-8.561920375
125.5624229,-8.561130416
125.5646586,-8.562781563
125.5640916,-8.564837772
125.5643572,-8.566923223
125.5517561,-8.570546283
125.5559469,-8.571141516
125.5569215,-8.567203995
125.5652497,-8.571675277
125.5608727,-8.569863539
125.5494041,-8.56178294
125.5460816,-8.565453118
125.5566215,-8.562513219
125.5596478,-8.5611173
125.558616,-8.563114912
125.552066,-8.562349731
125.5509716,-8.56467783
125.5537697,-8.563086829
125.5541049,-8.561361236
125.5527984,-8.56378734
125.5545182,-8.564306558
125.4354984,-8.950504728
125.440622,-8.740733342
125.3302306,-8.831942232
125.4746707,-8.829773892
125.5069761,-8.697942877
125.4013808,-8.707611051
125.4199429,-8.692645202
125.4465871,-8.690322362
125.4400916,-8.670643442
125.4722784,-8.667678439
125.4884739,-8.651364174
125.5176044,-8.656910405
125.5013203,-8.669058686
125.4096869,-8.888045593
125.4035184,-8.865782775
125.4371208,-8.876207638
125.3891916,-8.841737523
125.4231209,-8.837408926
125.4416181,-8.814713458
125.4662127,-8.808568791
125.3270041,-8.891454873
125.3684417,-8.863365543
125.3334905,-8.703314733
125.3451277,-8.722608933
125.3594515,-8.72671004
125.2680824,-8.756884908
125.3000802,-8.776569989
125.3525845,-8.759075326
125.3495827,-8.851840894
125.2990613,-8.806419381
125.3061782,-8.838458838
125.3842347,-8.716577911
125.394096,-8.737818672
125.390807,-8.818152289
125.3998144,-8.769824641
125.3965258,-8.780880605
125.4171825,-8.797833084
125.465434,-8.740497942
125.436832,-8.768488982
125.3506943,-8.96762526
125.3644609,-8.984998422
125.334026,-8.952431549
125.3633978,-8.944128644
125.4176636,-8.975391246
125.3617352,-8.898600572
125.3661866,-8.919427338
125.3873595,-8.921218755
125.4606915,-8.917294894
125.3911354,-8.911274639
125.4139266,-8.94996563
125.3798712,-8.940106109
125.3981698,-8.954278542
125.4068212,-8.965055917
125.3796843,-8.977350495
125.4190811,-8.920780587
125.4086439,-8.915542744
125.4025232,-8.912329435
125.4758544,-8.901464835
125.4437143,-8.922149995
125.4257742,-8.907698782
125.4139726,-8.905046434
125.4016222,-8.903448635
125.3737421,-8.948837223
125.3834601,-8.954822798
125.3708237,-8.965686001
125.3625313,-8.971366593
125.3714173,-8.979243278
125.376007,-8.961157204
125.3963086,-8.921870291
125.4037601,-8.9359176
125.3997219,-8.943533952
125.4204893,-8.949585754
125.3374802,-8.920716114
125.3434382,-8.942941705
125.3757658,-8.877058114
125.3861535,-8.888745742
125.3882228,-8.898824672
125.3985545,-8.894467481
125.3882879,-8.936507786
125.3541471,-8.982353573
125.4083565,-8.925532854
125.4042528,-8.928441723
125.448497,-8.935301732
125.406121,-8.793706349
125.396588,-8.796842632
125.4339617,-8.782807437
125.4252138,-8.796707969
125.4300163,-8.757793922
125.4443935,-8.754336279
125.4478239,-8.727356719
125.4528231,-8.74598729
125.4595945,-8.761752312
125.4086337,-8.752366762
125.4211378,-8.754039993
125.4205195,-8.775321576
125.4096079,-8.779890117
125.4133172,-8.757718097
125.4124195,-8.764542079
125.3971394,-8.765211819
125.3944148,-8.72434134
125.4032669,-8.724993775
125.4107598,-8.729069081
125.4263382,-8.72779425
125.4203001,-8.722641322
125.4285156,-8.737811244
125.3876506,-8.766689859
125.426043,-8.748070829
125.3976621,-8.743801321
125.386432,-8.749811657
125.397749,-8.748760667
125.4014919,-8.752002238
125.3908402,-8.752511953
125.3887973,-8.757904688
125.3672964,-8.707724175
125.3752838,-8.719040591
125.3874056,-8.721472289
125.3767712,-8.73221512
125.3837796,-8.732740814
125.411827,-8.807426846
125.4041098,-8.809257495
125.3971332,-8.812439374
125.4012752,-8.819924469
125.4374336,-8.723385481
125.4369547,-8.727619902
125.4364926,-8.734441702
125.4355178,-8.747566304
125.4375842,-8.755332571
125.4313965,-8.717338284
125.4303936,-8.729412436
125.4314356,-8.727204231
125.4338618,-8.727789179
125.4302539,-8.723843004
125.4107961,-8.739554513
125.4198461,-8.735342297
125.4130527,-8.746879988
125.423184,-8.7411853
125.2190549,-8.748947173
125.2317051,-8.757331183
125.243679,-8.749835064
125.252546,-8.770084419
125.2754663,-8.738879688
125.3211147,-8.754881715
125.3369297,-8.751330602
125.3033279,-8.762112603
125.3245521,-8.767864484
125.3561068,-8.750843903
125.3399007,-8.768105904
125.3760651,-8.748726225
125.3760893,-8.742741279
125.3692354,-8.744926617
125.3719903,-8.757881238
125.3595861,-8.764809611
125.3491658,-8.768043944
125.3536791,-8.814074894
125.3415523,-8.813118371
125.3285635,-8.812492597
125.3247748,-8.816145975
125.320206,-8.814691385
125.3005687,-8.869752106
125.3234667,-8.868470224
125.3494352,-8.882650657
125.3693134,-8.854198868
125.357219,-8.713449327
125.3659789,-8.723352572
125.3705613,-8.737854281
125.3610014,-8.739649698
125.3698227,-8.778277631
125.3456517,-8.778857317
125.3557772,-8.782105383
125.3672385,-8.769704642
125.334277,-8.779885619
125.3512617,-8.793467174
125.3302002,-8.799178207
125.3046802,-8.818858748
125.3483228,-8.710747371
125.3358666,-8.727945737
125.3410969,-8.733497456
125.3527664,-8.733348577
125.3480394,-8.742333878
125.3310031,-8.713196064
125.3359804,-8.716018013
125.3308912,-8.722510681
125.3193078,-8.707843521
125.3125589,-8.714789267
125.2992598,-8.713747868
125.2925495,-8.722671815
125.4172694,-8.863903518
125.4136695,-8.872837003
125.4211696,-8.872134661
125.4175665,-8.882066602
125.4084349,-8.877319647
125.3962989,-8.875674223
125.4417975,-8.799430173
125.4249396,-8.812019753
125.3974514,-8.832388351
125.4013347,-8.841551275
125.3908972,-8.856851375
125.3988978,-8.854735328
125.4098537,-8.854292231
125.4315204,-8.859050045
125.4324338,-8.846661131
125.4247922,-8.847028213
125.411454,-8.825578286
125.4249172,-8.823125084
125.4241375,-8.829950311
125.4321612,-8.833063003
125.4134577,-8.84376655
125.4400666,-8.852891043
125.4366884,-8.865653773
125.4520344,-8.864196168
125.4417504,-8.889378595
125.459372,-8.884835032
125.475953,-8.871670034
125.5037027,-8.870657039
125.405478,-8.894427111
125.4112559,-8.894843563
125.41842,-8.891292347
125.4268789,-8.889665386
125.4320923,-8.898872549
125.4416151,-8.709878329
125.4482386,-8.708384738
125.451076,-8.714814329
125.4576078,-8.707498146
125.4486326,-8.657215624
125.4097609,-8.681330726
125.4226358,-8.672659395
125.4008743,-8.693519282
125.3898136,-8.704521822
125.4682657,-8.681785788
125.47232,-8.697672356
125.491229,-8.676390328
125.5076102,-8.683875538
125.4908103,-8.69497008
125.5162408,-8.675736982
125.4202168,-8.710173471
125.4309936,-8.698652286
127.1647439,-8.378191466
126.7214506,-8.439809871
127.0012456,-8.536796495
126.8417912,-8.55867071
127.058835,-8.593113754
126.9225559,-8.592091277
126.9028361,-8.532278744
126.9625268,-8.567912873
127.0139545,-8.583289569
127.0983086,-8.544522613
126.9318678,-8.495347474
126.9503271,-8.44948661
127.0090765,-8.426210141
127.0809128,-8.384758353
126.9653909,-8.369138274
126.947218,-8.402559221
126.9024872,-8.390879236
126.8920871,-8.437049712
126.8936486,-8.491934868
126.8495464,-8.428446851
126.8027526,-8.464082177
126.7716192,-8.464320359
126.7968142,-8.507573756
126.7928447,-8.558779351
126.8136665,-8.56144365
126.8286808,-8.582789985
126.9082965,-8.689030837
126.8435642,-8.74316861
126.7923382,-8.733880724
126.8074572,-8.662021686
126.8812509,-8.636620482
126.7567235,-8.72140703
127.2793674,-8.413173302
127.277363,-8.406015077
127.2585282,-8.391534415
127.2432469,-8.443542584
127.2293388,-8.401868901
127.1674731,-8.48236277
127.1283914,-8.406908948
127.1981684,-8.383448701
127.1825875,-8.423465791
127.1670355,-8.418137392
127.0870856,-8.455353718
127.0849219,-8.420637728
127.0543604,-8.431438266
127.0371384,-8.428239987
127.0234407,-8.427246913
127.034658,-8.349617568
127.0232773,-8.387457874
127.0504226,-8.358426917
127.0450718,-8.385691969
127.0043455,-8.36581933
126.9839308,-8.346445681
126.9601935,-8.336557783
126.9250331,-8.351286011
126.947796,-8.381140346
126.9045664,-8.37035908
126.9325821,-8.409326121
126.9209869,-8.429154571
126.9106252,-8.409307535
126.87451,-8.396955191
126.9014708,-8.462856089
126.8448829,-8.407461267
126.8259498,-8.414655428
126.8562372,-8.440359309
126.8040554,-8.430359666
126.8260253,-8.462091419
126.8368231,-8.451664316
126.8035078,-8.490748684
126.8267086,-8.482683726
126.7652577,-8.433989612
126.7702951,-8.487436821
126.8687342,-8.545025695
126.8606101,-8.508347886
126.8664977,-8.453554837
126.8626862,-8.481743658
126.8880832,-8.473900922
126.7363791,-8.413846125
126.7410334,-8.469930361
127.0036309,-8.436530573
126.9994709,-8.441407743
126.9970967,-8.448541686
127.0234024,-8.453777785
127.0541744,-8.477213954
127.0134638,-8.46688581
126.9894766,-8.478083875
127.0255934,-8.502260212
126.9947602,-8.497548162
126.9839494,-8.500558309
126.979819,-8.509773881
126.9899336,-8.511785186
127.0004487,-8.512664351
127.0332169,-8.52985772
126.9975934,-8.516786175
127.0020268,-8.518370836
127.0190369,-8.549106024
126.7995668,-8.529676487
126.7811743,-8.546383373
126.8073072,-8.584839847
126.8510342,-8.586014931
126.84592,-8.541322406
127.1097597,-8.497898059
127.0699601,-8.51031562
127.0224175,-8.565524479
126.9580475,-8.52579422
126.9404362,-8.536303787
126.9321087,-8.556914784
126.9805584,-8.427232324
126.9672487,-8.658404596
127.0183427,-8.657753338
127.0074637,-8.645007308
127.0444324,-8.627256286
126.9840358,-8.619635444
127.0090187,-8.603210883
126.8958171,-8.559299804
